env_id,city,route_id,segment_start_lat,segment_start_lon,segment_end_lat,segment_end_lon,time_window_start,time_window_end,time_of_day,weekday,traffic_index,congestion_score,avg_speed_kmph,reliability_pct,weather,weather_severity,weather_speed_factor,road_condition,road_condition_factor,incident_flag,incident_type,incident_delay_min,elevation_gain_m,slope_pct_avg,temp_celsius,humidity_pct,air_quality_index,fuel_modifier,time_modifier,last_updated
env_0395,Pune,R000751,18.522034,73.900755,18.510717,73.890472,2025-11-14T07:00:00,2025-11-14T08:00:00,morning,Monday,0.97,74,20.8,62.0,Clear,0,1.0,Good,1.0,False,None,0,208.2,9.35,30.9,40,129,1.073,0.97,2025-11-13T11:04:37.302772
env_0396,Mumbai,R001149,19.061068,72.861845,19.082817,72.897329,2025-11-14T20:00:00,2025-11-14T21:00:00,evening,Monday,0.9,21,23.8,53.9,Clear,0,1.0,Moderate,1.08,True,Accident,5,69.2,3.26,23.1,86,113,1.068,1.05,2025-11-13T11:04:37.302804
env_0397,Mumbai,R000392,19.100741,72.901511,19.057049,72.865631,2025-11-14T15:00:00,2025-11-14T16:00:00,afternoon,Tuesday,1.05,82,24.8,60.2,Clear,0,1.0,Poor,1.15,False,None,0,92.0,2.97,25.7,71,140,1.177,1.21,2025-11-13T11:04:37.302835
env_0398,Chennai,R000745,13.067586,80.284883,13.077667,80.283803,2025-11-14T11:00:00,2025-11-14T12:00:00,morning,Monday,1.65,84,17.3,74.2,Clear,0,1.0,Moderate,1.08,False,None,0,244.2,7.21,24.9,84,178,1.618,1.78,2025-11-13T11:04:37.302883
env_0399,Chennai,R000551,13.041776,80.298041,13.058521,80.267469,2025-11-14T07:00:00,2025-11-14T08:00:00,morning,Monday,1.27,90,16.9,56.3,Clear,0,1.0,Good,1.0,False,None,0,178.6,16.21,31.8,80,141,1.351,1.27,2025-11-13T11:04:37.302931
env_0400,Bengaluru,R000326,12.963741,77.578071,12.986388,77.554621,2025-11-14T17:00:00,2025-11-14T18:00:00,evening,Wednesday,0.95,79,22.6,51.0,Rain,2,0.88,Good,1.0,False,None,0,133.3,6.06,33.7,56,235,0.969,0.84,2025-11-13T11:04:37.302980
env_0401,Mumbai,R000692,19.074256,72.867815,19.030013,72.920599,2025-11-14T13:00:00,2025-11-14T14:00:00,afternoon,Sunday,1.64,74,11.4,69.2,Clear,0,1.0,Moderate,1.08,False,None,0,53.4,3.56,26.2,78,228,1.575,1.77,2025-11-13T11:04:37.303026
env_0402,Chennai,R000407,13.127849,80.277499,13.046655,80.287041,2025-11-14T07:00:00,2025-11-14T08:00:00,morning,Monday,1.08,28,39.9,70.6,Clear,0,1.0,Good,1.0,False,None,0,265.5,13.95,23.1,55,102,1.196,1.08,2025-11-13T11:04:37.303061
env_0403,Hyderabad,R000185,17.407413,78.452114,17.390535,78.514261,2025-11-14T06:00:00,2025-11-14T07:00:00,morning,Thursday,0.94,22,33.5,80.9,Rain,2,0.88,Poor,1.15,False,None,0,250.2,8.02,32.7,46,149,1.065,0.95,2025-11-13T11:04:37.303098
env_0404,Delhi,R000652,28.640204,77.172353,28.641226,77.248802,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Friday,1.15,19,23.6,80.1,Fog,1,0.9,Good,1.0,False,None,0,57.6,3.38,27.1,72,50,1.055,1.03,2025-11-13T11:04:37.303145
env_0405,Chennai,R000816,13.124159,80.285258,13.046508,80.239497,2025-11-14T12:00:00,2025-11-14T13:00:00,afternoon,Wednesday,1.19,53,23.9,58.1,Clear,0,1.0,Good,1.0,False,None,0,146.8,8.23,35.4,51,91,1.215,1.19,2025-11-13T11:04:37.303175
env_0406,Hyderabad,R001060,17.418423,78.483192,17.343264,78.505307,2025-11-14T09:00:00,2025-11-14T10:00:00,morning,Saturday,1.58,11,13.1,55.8,Clear,0,1.0,Moderate,1.08,True,Protest,17,129.6,11.14,27.9,87,212,1.944,2.19,2025-11-13T11:04:37.303220
env_0407,Bengaluru,R000923,12.971806,77.6227,12.992802,77.629017,2025-11-14T17:00:00,2025-11-14T18:00:00,evening,Monday,1.51,64,22.3,67.3,Rain,2,0.88,Good,1.0,False,None,0,280.6,10.13,24.8,79,236,1.352,1.33,2025-11-13T11:04:37.303261
env_0408,Hyderabad,R000891,17.339854,78.464871,17.347155,78.485662,2025-11-14T17:00:00,2025-11-14T18:00:00,evening,Monday,1.6,57,14.9,65.2,Clear,0,1.0,Poor,1.15,False,None,0,57.7,2.79,22.2,60,126,1.616,1.84,2025-11-13T11:04:37.303306
env_0409,Pune,R000073,18.529978,73.842424,18.474061,73.880568,2025-11-14T13:00:00,2025-11-14T14:00:00,afternoon,Tuesday,0.88,22,22.1,56.5,Clear,0,1.0,Poor,1.15,False,None,0,140.1,4.91,34.9,86,184,1.056,1.01,2025-11-13T11:04:37.303337
env_0410,Chennai,R000939,13.036764,80.253359,13.036529,80.281635,2025-11-14T09:00:00,2025-11-14T10:00:00,morning,Thursday,1.26,20,21.3,78.7,Clear,0,1.0,Good,1.0,False,None,0,225.3,7.12,32.4,45,160,1.253,1.26,2025-11-13T11:04:37.303378
env_0411,Bengaluru,R000393,12.97869,77.644092,12.983158,77.598516,2025-11-14T13:00:00,2025-11-14T14:00:00,afternoon,Saturday,1.52,57,23.1,59.7,Fog,1,0.9,Good,1.0,False,None,0,59.8,2.39,22.6,65,96,1.283,1.37,2025-11-13T11:04:37.303409
env_0412,Pune,R000584,18.497668,73.847418,18.472272,73.848132,2025-11-14T10:00:00,2025-11-14T11:00:00,morning,Wednesday,1.04,86,41.0,78.6,Clear,0,1.0,Good,1.0,False,None,0,70.2,2.48,32.2,78,167,1.053,1.04,2025-11-13T11:04:37.303454
env_0413,Chennai,R000862,13.096177,80.253575,13.071604,80.313687,2025-11-14T06:00:00,2025-11-14T07:00:00,morning,Wednesday,1.11,54,39.5,56.8,Storm,3,0.75,Good,1.0,False,None,0,55.2,2.54,27.6,82,196,0.906,0.83,2025-11-13T11:04:37.303495
env_0414,Bengaluru,R000997,12.977733,77.57913,12.942355,77.643087,2025-11-14T17:00:00,2025-11-14T18:00:00,evening,Wednesday,1.06,50,29.1,71.0,Clear,0,1.0,Moderate,1.08,False,None,0,171.6,7.64,32.7,88,122,1.174,1.14,2025-11-13T11:04:37.303526
env_0415,Chennai,R001006,13.131668,80.258228,13.086459,80.258543,2025-11-14T09:00:00,2025-11-14T10:00:00,morning,Monday,1.16,37,42.9,75.7,Clear,0,1.0,Good,1.0,False,None,0,221.7,10.06,27.7,88,105,1.213,1.16,2025-11-13T11:04:37.303557
env_0416,Hyderabad,R000572,17.36694,78.473017,17.345564,78.525176,2025-11-14T16:00:00,2025-11-14T17:00:00,afternoon,Friday,1.28,60,17.9,68.2,Rain,2,0.88,Good,1.0,False,None,0,51.3,1.42,27.6,40,186,1.125,1.13,2025-11-13T11:04:37.303587
env_0417,Mumbai,R000951,19.091619,72.896035,19.035832,72.885716,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Thursday,1.17,91,13.7,60.1,Rain,2,0.88,Good,1.0,False,None,0,173.3,7.78,22.3,79,113,1.119,1.03,2025-11-13T11:04:37.303631
env_0418,Delhi,R001166,28.62645,77.227436,28.659085,77.161272,2025-11-14T18:00:00,2025-11-14T19:00:00,evening,Friday,1.26,34,35.5,57.3,Clear,0,1.0,Poor,1.15,False,None,0,281.5,7.48,26.5,58,66,1.39,1.45,2025-11-13T11:04:37.303661
env_0419,Bengaluru,R000424,12.97936,77.590519,12.989967,77.588965,2025-11-14T13:00:00,2025-11-14T14:00:00,afternoon,Sunday,0.96,69,33.9,55.0,Rain,2,0.88,Good,1.0,False,None,0,52.0,2.18,35.5,40,58,0.93,0.84,2025-11-13T11:04:37.303703
env_0420,Pune,R000833,18.557106,73.906253,18.556617,73.813737,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Wednesday,1.6,78,12.0,84.9,Rain,2,0.88,Good,1.0,True,Diversion,6,91.4,4.16,33.5,89,60,1.447,1.55,2025-11-13T11:04:37.303749
env_0421,Mumbai,R000819,19.097662,72.878856,19.090963,72.870559,2025-11-14T09:00:00,2025-11-14T10:00:00,morning,Monday,0.93,43,44.7,76.1,Rain,2,0.88,Moderate,1.08,False,None,0,198.7,13.94,25.4,70,103,1.075,0.88,2025-11-13T11:04:37.303779
env_0422,Mumbai,R000199,19.059003,72.897072,19.071824,72.898608,2025-11-14T13:00:00,2025-11-14T14:00:00,afternoon,Sunday,1.03,47,38.0,64.9,Clear,0,1.0,Good,1.0,False,None,0,15.5,1.09,29.3,41,106,1.032,1.03,2025-11-13T11:04:37.303808
env_0423,Mumbai,R001155,19.062272,72.856822,19.120479,72.84353,2025-11-14T15:00:00,2025-11-14T16:00:00,afternoon,Thursday,1.44,47,14.2,86.2,Clear,0,1.0,Moderate,1.08,False,None,0,80.9,4.8,33.9,77,127,1.44,1.56,2025-11-13T11:04:37.303851
env_0424,Delhi,R001197,28.565107,77.195416,28.614759,77.246023,2025-11-14T18:00:00,2025-11-14T19:00:00,evening,Thursday,1.36,31,36.1,79.0,Clear,0,1.0,Good,1.0,False,None,0,116.5,3.08,31.1,73,173,1.283,1.36,2025-11-13T11:04:37.303888
env_0425,Delhi,R000992,28.653613,77.160423,28.658595,77.193237,2025-11-14T15:00:00,2025-11-14T16:00:00,afternoon,Tuesday,1.0,45,36.3,82.8,Clear,0,1.0,Good,1.0,False,None,0,173.0,5.93,22.2,87,184,1.059,1.0,2025-11-13T11:04:37.303920
env_0426,Delhi,R000415,28.600256,77.162284,28.62654,77.254203,2025-11-14T08:00:00,2025-11-14T09:00:00,morning,Wednesday,1.3,78,34.3,74.2,Clear,0,1.0,Moderate,1.08,False,None,0,159.3,9.19,33.2,51,226,1.372,1.4,2025-11-13T11:04:37.303962
env_0427,Pune,R000502,18.493234,73.878438,18.488143,73.904638,2025-11-14T14:00:00,2025-11-14T15:00:00,afternoon,Friday,1.05,34,38.7,91.3,Fog,1,0.9,Good,1.0,False,None,0,66.3,3.83,32.7,70,168,1.003,0.95,2025-11-13T11:04:37.303993
env_0428,Bengaluru,R001100,13.009764,77.549708,13.000602,77.551905,2025-11-14T21:00:00,2025-11-14T22:00:00,evening,Monday,1.2,70,18.3,74.4,Clear,0,1.0,Good,1.0,False,None,0,176.6,4.93,23.6,68,214,1.189,1.2,2025-11-13T11:04:37.304024
env_0429,Delhi,R000935,28.663124,77.184175,28.604617,77.186074,2025-11-14T11:00:00,2025-11-14T12:00:00,morning,Wednesday,1.26,75,19.8,79.0,Clear,0,1.0,Good,1.0,False,None,0,205.0,8.17,30.8,47,96,1.264,1.26,2025-11-13T11:04:37.304054
env_0430,Hyderabad,R000014,17.366921,78.534135,17.382051,78.453013,2025-11-14T08:00:00,2025-11-14T09:00:00,morning,Sunday,1.19,48,15.4,88.8,Clear,0,1.0,Moderate,1.08,False,None,0,62.1,4.68,25.2,59,178,1.25,1.29,2025-11-13T11:04:37.304101
env_0431,Mumbai,R000656,19.102642,72.874888,19.094475,72.920455,2025-11-14T12:00:00,2025-11-14T13:00:00,afternoon,Friday,1.4,51,14.6,84.5,Rain,2,0.88,Poor,1.15,False,None,0,51.4,1.33,35.7,81,202,1.327,1.42,2025-11-13T11:04:37.304134
env_0432,Hyderabad,R000552,17.357872,78.462986,17.428433,78.520144,2025-11-14T17:00:00,2025-11-14T18:00:00,evening,Tuesday,1.08,55,40.8,64.2,Clear,0,1.0,Moderate,1.08,False,None,0,6.7,0.18,22.8,66,140,1.121,1.17,2025-11-13T11:04:37.304164
env_0433,Pune,R000287,18.567899,73.883405,18.472348,73.877134,2025-11-14T12:00:00,2025-11-14T13:00:00,afternoon,Saturday,1.45,47,30.4,51.1,Clear,0,1.0,Good,1.0,False,None,0,223.0,6.57,30.6,68,120,1.381,1.45,2025-11-13T11:04:37.304211
env_0434,Bengaluru,R000153,12.945914,77.577148,12.969568,77.616726,2025-11-14T21:00:00,2025-11-14T22:00:00,evening,Monday,1.5,59,26.0,90.9,Clear,0,1.0,Good,1.0,False,None,0,115.6,8.86,31.0,57,187,1.439,1.5,2025-11-13T11:04:37.304243
env_0435,Mumbai,R000898,19.118361,72.838803,19.039428,72.902683,2025-11-14T16:00:00,2025-11-14T17:00:00,afternoon,Sunday,1.46,29,31.2,76.5,Clear,0,1.0,Moderate,1.08,False,None,0,101.7,3.85,31.2,75,185,1.445,1.58,2025-11-13T11:04:37.304277
env_0436,Mumbai,R000045,19.040047,72.904691,19.113073,72.897625,2025-11-14T16:00:00,2025-11-14T17:00:00,afternoon,Sunday,1.13,67,36.4,59.7,Clear,0,1.0,Good,1.0,False,None,0,63.7,1.63,25.6,78,55,1.107,1.13,2025-11-13T11:04:37.304343
env_0437,Delhi,R000245,28.628124,77.201733,28.644506,77.23881,2025-11-14T07:00:00,2025-11-14T08:00:00,morning,Friday,1.14,82,26.6,51.4,Clear,0,1.0,Moderate,1.08,False,None,0,150.1,5.51,30.9,87,69,1.216,1.23,2025-11-13T11:04:37.304383
env_0438,Chennai,R000189,13.130123,80.298759,13.085876,80.300559,2025-11-14T08:00:00,2025-11-14T09:00:00,morning,Friday,1.63,88,23.2,58.6,Clear,0,1.0,Moderate,1.08,False,None,0,142.4,3.88,35.9,49,216,1.571,1.76,2025-11-13T11:04:37.304414
env_0439,Mumbai,R000150,19.044167,72.885222,19.071405,72.905811,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Monday,1.16,47,13.1,87.3,Clear,0,1.0,Good,1.0,False,None,0,81.4,4.88,31.4,60,186,1.161,1.16,2025-11-13T11:04:37.304445
env_0440,Hyderabad,R000411,17.411993,78.494144,17.370465,78.524731,2025-11-14T10:00:00,2025-11-14T11:00:00,morning,Tuesday,1.5,36,17.2,54.5,Clear,0,1.0,Poor,1.15,True,Accident,22,107.8,8.93,34.2,54,218,2.041,2.36,2025-11-13T11:04:37.304487
env_0441,Delhi,R000414,28.594193,77.201428,28.591008,77.25263,2025-11-14T12:00:00,2025-11-14T13:00:00,afternoon,Sunday,1.12,27,40.8,92.5,Clear,0,1.0,Poor,1.15,True,Protest,11,117.2,5.01,27.6,53,147,1.414,1.52,2025-11-13T11:04:37.304542
env_0442,Chennai,R000256,13.041985,80.23821,13.124028,80.293152,2025-11-14T09:00:00,2025-11-14T10:00:00,morning,Tuesday,1.48,25,32.4,83.3,Clear,0,1.0,UnderConstruction,1.2,False,None,0,67.0,5.27,29.1,70,115,1.599,1.78,2025-11-13T11:04:37.304574
env_0443,Chennai,R000230,13.12719,80.222315,13.070703,80.262701,2025-11-14T09:00:00,2025-11-14T10:00:00,morning,Wednesday,1.12,49,39.5,69.5,Rain,2,0.88,Good,1.0,False,None,0,29.9,1.02,27.5,70,54,1.023,0.99,2025-11-13T11:04:37.304604
env_0444,Mumbai,R000663,19.030537,72.912441,19.043736,72.828627,2025-11-14T10:00:00,2025-11-14T11:00:00,morning,Tuesday,1.43,14,12.0,86.1,Storm,3,0.75,Moderate,1.08,False,None,0,127.4,8.65,24.4,73,88,1.198,1.16,2025-11-13T11:04:37.304637
env_0445,Pune,R000372,18.506907,73.899195,18.549056,73.809698,2025-11-14T12:00:00,2025-11-14T13:00:00,afternoon,Wednesday,1.16,57,40.4,61.9,Clear,0,1.0,Moderate,1.08,False,None,0,267.2,24.23,34.2,66,61,1.417,1.25,2025-11-13T11:04:37.304668
env_0446,Chennai,R000773,13.10895,80.292952,13.049674,80.230712,2025-11-14T17:00:00,2025-11-14T18:00:00,evening,Tuesday,0.88,18,21.5,71.4,Heatwave,1,0.95,Poor,1.15,False,None,0,44.6,1.59,30.9,59,171,0.988,0.96,2025-11-13T11:04:37.304709
env_0447,Hyderabad,R000527,17.34782,78.502337,17.371558,78.498061,2025-11-14T09:00:00,2025-11-14T10:00:00,morning,Thursday,1.24,83,17.6,59.9,Clear,0,1.0,Poor,1.15,False,None,0,29.2,2.27,27.7,79,76,1.324,1.43,2025-11-13T11:04:37.304741
env_0448,Delhi,R000464,28.588967,77.232003,28.594011,77.230046,2025-11-14T20:00:00,2025-11-14T21:00:00,evening,Saturday,1.33,76,26.5,89.8,Rain,2,0.88,Good,1.0,False,None,0,200.1,7.31,35.1,42,148,1.212,1.17,2025-11-13T11:04:37.304770
env_0449,Pune,R000099,18.549819,73.904653,18.471832,73.870163,2025-11-14T13:00:00,2025-11-14T14:00:00,afternoon,Tuesday,1.16,11,30.2,71.8,Clear,0,1.0,Moderate,1.08,False,None,0,175.3,7.44,25.0,79,117,1.249,1.25,2025-11-13T11:04:37.304800
env_0450,Chennai,R000901,13.044482,80.248631,13.109551,80.313089,2025-11-14T16:00:00,2025-11-14T17:00:00,afternoon,Tuesday,1.03,72,40.8,70.5,Clear,0,1.0,Poor,1.15,False,None,0,82.5,2.47,28.0,41,189,1.151,1.18,2025-11-13T11:04:37.304830
env_0451,Delhi,R000194,28.586613,77.204743,28.575014,77.214046,2025-11-14T15:00:00,2025-11-14T16:00:00,afternoon,Tuesday,1.59,49,19.4,74.9,Fog,1,0.9,UnderConstruction,1.2,False,None,0,58.9,1.7,34.4,72,99,1.521,1.72,2025-11-13T11:04:37.304860
env_0452,Delhi,R000455,28.641491,77.178868,28.63836,77.211557,2025-11-14T10:00:00,2025-11-14T11:00:00,morning,Friday,1.57,77,10.6,74.0,Clear,0,1.0,Moderate,1.08,False,None,0,54.2,3.67,31.5,80,212,1.527,1.7,2025-11-13T11:04:37.304892
env_0453,Chennai,R000464,13.117024,80.29581,13.047905,80.314919,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Sunday,0.98,16,49.6,92.7,Clear,0,1.0,Poor,1.15,False,None,0,268.7,11.18,23.9,59,50,1.203,1.13,2025-11-13T11:04:37.304922
env_0454,Bengaluru,R000515,12.992434,77.611412,12.942475,77.617946,2025-11-14T08:00:00,2025-11-14T09:00:00,morning,Monday,1.48,27,13.5,87.0,Rain,2,0.88,Poor,1.15,False,None,0,76.5,2.28,31.0,65,201,1.393,1.5,2025-11-13T11:04:37.304953
env_0455,Delhi,R000510,28.647333,77.166053,28.660236,77.186622,2025-11-14T18:00:00,2025-11-14T19:00:00,evening,Monday,1.45,84,33.1,56.8,Clear,0,1.0,Moderate,1.08,False,None,0,8.2,0.61,26.4,46,210,1.405,1.57,2025-11-13T11:04:37.304983
env_0456,Chennai,R000965,13.055918,80.264527,13.114924,80.274826,2025-11-14T20:00:00,2025-11-14T21:00:00,evening,Tuesday,0.86,53,53.1,92.7,Clear,0,1.0,Poor,1.15,False,None,0,189.9,8.34,24.4,85,227,1.076,0.99,2025-11-13T11:04:37.305035
env_0457,Hyderabad,R000597,17.357463,78.447005,17.434761,78.497032,2025-11-14T17:00:00,2025-11-14T18:00:00,evening,Tuesday,1.58,95,20.4,81.6,Clear,0,1.0,Good,1.0,False,None,0,232.1,6.58,32.3,56,213,1.472,1.58,2025-11-13T11:04:37.305066
env_0458,Chennai,R000674,13.074665,80.30433,13.131009,80.229009,2025-11-14T09:00:00,2025-11-14T10:00:00,morning,Saturday,1.53,41,23.2,60.0,Clear,0,1.0,Good,1.0,False,None,0,248.7,10.1,30.5,76,146,1.472,1.53,2025-11-13T11:04:37.305098
env_0459,Chennai,R001063,13.119739,80.287456,13.03691,80.23148,2025-11-14T09:00:00,2025-11-14T10:00:00,morning,Friday,0.89,40,31.0,80.3,Fog,1,0.9,Good,1.0,False,None,0,224.6,11.0,33.0,69,196,0.97,0.8,2025-11-13T11:04:37.305128
env_0460,Chennai,R000077,13.12672,80.302016,13.095512,80.298463,2025-11-14T06:00:00,2025-11-14T07:00:00,morning,Tuesday,1.31,13,28.3,64.8,Clear,0,1.0,Good,1.0,True,Diversion,13,110.8,3.63,26.9,55,120,1.449,1.59,2025-11-13T11:04:37.305173
env_0461,Hyderabad,R000098,17.367451,78.50661,17.398481,78.513561,2025-11-14T11:00:00,2025-11-14T12:00:00,morning,Tuesday,1.3,80,29.0,83.3,Rain,2,0.88,Moderate,1.08,False,None,0,152.5,12.04,26.9,74,239,1.308,1.24,2025-11-13T11:04:37.305214
env_0462,Delhi,R000649,28.646768,77.16913,28.636094,77.222945,2025-11-14T16:00:00,2025-11-14T17:00:00,afternoon,Friday,1.25,33,33.2,59.1,Storm,3,0.75,Good,1.0,False,None,0,134.1,6.43,24.2,50,132,1.022,0.94,2025-11-13T11:04:37.305246
env_0463,Bengaluru,R000229,12.940579,77.575653,12.972212,77.608831,2025-11-14T15:00:00,2025-11-14T16:00:00,afternoon,Sunday,1.3,32,22.3,81.3,Clear,0,1.0,Good,1.0,False,None,0,263.7,11.91,25.7,85,137,1.329,1.3,2025-11-13T11:04:37.305301
env_0464,Chennai,R000725,13.072376,80.312826,13.043063,80.316307,2025-11-14T15:00:00,2025-11-14T16:00:00,afternoon,Friday,1.31,20,20.1,60.1,Rain,2,0.88,Good,1.0,False,None,0,297.8,27.6,25.1,84,106,1.401,1.15,2025-11-13T11:04:37.305332
env_0465,Delhi,R000463,28.607936,77.240153,28.578438,77.188679,2025-11-14T06:00:00,2025-11-14T07:00:00,morning,Sunday,1.35,66,21.9,74.8,Clear,0,1.0,Good,1.0,False,None,0,176.4,6.12,34.4,64,116,1.306,1.35,2025-11-13T11:04:37.305375
env_0466,Pune,R000746,18.550743,73.833056,18.507423,73.896705,2025-11-14T13:00:00,2025-11-14T14:00:00,afternoon,Wednesday,1.29,19,37.6,56.1,Storm,3,0.75,UnderConstruction,1.2,False,None,0,163.8,11.82,35.7,90,179,1.23,1.16,2025-11-13T11:04:37.305416
env_0467,Pune,R000975,18.523936,73.817181,18.553029,73.829482,2025-11-14T17:00:00,2025-11-14T18:00:00,evening,Saturday,1.43,80,30.6,60.1,Clear,0,1.0,Poor,1.15,False,None,0,134.2,4.84,22.9,50,55,1.496,1.64,2025-11-13T11:04:37.305447
env_0468,Chennai,R000919,13.0886,80.226455,13.06746,80.307458,2025-11-14T10:00:00,2025-11-14T11:00:00,morning,Monday,1.41,18,34.3,62.4,Clear,0,1.0,Poor,1.15,True,Protest,20,132.1,4.01,23.9,65,105,1.852,2.16,2025-11-13T11:04:37.305481
env_0469,Pune,R000926,18.501383,73.876421,18.500866,73.829956,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Tuesday,1.49,85,17.5,50.3,Rain,2,0.88,Moderate,1.08,False,None,0,40.3,1.02,30.6,73,155,1.324,1.42,2025-11-13T11:04:37.305521
env_0470,Pune,R000331,18.543656,73.83158,18.530553,73.882582,2025-11-14T11:00:00,2025-11-14T12:00:00,morning,Sunday,0.96,93,49.5,82.8,Clear,0,1.0,Good,1.0,False,None,0,211.8,6.93,33.3,64,228,1.041,0.96,2025-11-13T11:04:37.305573
env_0471,Hyderabad,R000284,17.419727,78.454999,17.36612,78.454441,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Wednesday,1.25,33,19.3,59.0,Clear,0,1.0,Moderate,1.08,False,None,0,138.3,10.79,25.6,78,65,1.353,1.35,2025-11-13T11:04:37.305625
env_0472,Chennai,R000122,13.100971,80.230249,13.032873,80.319213,2025-11-14T06:00:00,2025-11-14T07:00:00,morning,Monday,1.09,49,14.6,90.7,Clear,0,1.0,Poor,1.15,False,None,0,60.6,2.12,24.5,53,138,1.196,1.25,2025-11-13T11:04:37.305676
env_0473,Bengaluru,R000317,12.981572,77.601999,13.010744,77.615237,2025-11-14T11:00:00,2025-11-14T12:00:00,morning,Friday,0.93,66,17.3,51.7,Clear,0,1.0,UnderConstruction,1.2,False,None,0,243.1,12.56,26.1,62,224,1.21,1.12,2025-11-13T11:04:37.305726
env_0474,Delhi,R001062,28.580639,77.168972,28.583216,77.174525,2025-11-14T16:00:00,2025-11-14T17:00:00,afternoon,Thursday,1.64,80,26.9,85.3,Fog,1,0.9,Moderate,1.08,True,Accident,16,46.7,1.2,28.9,90,153,1.726,2.02,2025-11-13T11:04:37.305778
env_0475,Bengaluru,R000734,12.927462,77.642835,12.969642,77.62896,2025-11-14T09:00:00,2025-11-14T10:00:00,morning,Sunday,1.27,94,29.9,91.0,Clear,0,1.0,Moderate,1.08,False,None,0,228.3,7.79,26.0,48,164,1.337,1.37,2025-11-13T11:04:37.305828
env_0476,Delhi,R000600,28.658325,77.201632,28.607414,77.167239,2025-11-14T06:00:00,2025-11-14T07:00:00,morning,Thursday,0.89,81,35.9,67.5,Clear,0,1.0,Moderate,1.08,False,None,0,206.8,17.75,33.6,52,72,1.149,0.96,2025-11-13T11:04:37.305881
env_0477,Mumbai,R001170,19.080279,72.891793,19.099926,72.881129,2025-11-14T07:00:00,2025-11-14T08:00:00,morning,Wednesday,1.15,55,42.4,52.4,Rain,2,0.88,Poor,1.15,False,None,0,159.6,10.4,27.2,84,61,1.236,1.16,2025-11-13T11:04:37.305933
env_0478,Delhi,R000203,28.609623,77.177571,28.586057,77.191031,2025-11-14T12:00:00,2025-11-14T13:00:00,afternoon,Thursday,0.99,91,36.8,52.0,Clear,0,1.0,Poor,1.15,False,None,0,90.7,2.44,31.2,61,95,1.122,1.14,2025-11-13T11:04:37.305986
env_0479,Hyderabad,R000468,17.372178,78.520479,17.339476,78.450867,2025-11-14T13:00:00,2025-11-14T14:00:00,afternoon,Friday,1.4,64,27.7,82.0,Fog,1,0.9,Good,1.0,False,None,0,197.7,5.28,27.7,40,156,1.235,1.26,2025-11-13T11:04:37.306039
env_0480,Hyderabad,R000773,17.362809,78.526808,17.416672,78.485522,2025-11-14T06:00:00,2025-11-14T07:00:00,morning,Saturday,1.42,15,27.7,70.2,Rain,2,0.88,Good,1.0,False,None,0,39.0,1.05,28.8,51,187,1.206,1.25,2025-11-13T11:04:37.306090
env_0481,Mumbai,R000343,19.12035,72.85335,19.094091,72.920762,2025-11-14T18:00:00,2025-11-14T19:00:00,evening,Wednesday,1.28,46,35.1,61.8,Rain,2,0.88,Good,1.0,False,None,0,64.6,5.13,33.9,52,82,1.162,1.13,2025-11-13T11:04:37.306140
env_0482,Chennai,R000074,13.079596,80.231634,13.055565,80.304009,2025-11-14T11:00:00,2025-11-14T12:00:00,morning,Monday,1.49,18,15.7,77.7,Clear,0,1.0,Good,1.0,False,None,0,17.1,0.45,32.7,52,103,1.347,1.49,2025-11-13T11:04:37.306189
env_0483,Pune,R000652,18.474776,73.808121,18.485671,73.892649,2025-11-14T14:00:00,2025-11-14T15:00:00,afternoon,Tuesday,1.12,35,41.6,52.5,Clear,0,1.0,Poor,1.15,False,None,0,71.4,2.48,26.7,86,162,1.228,1.29,2025-11-13T11:04:37.306240
env_0484,Bengaluru,R000903,12.928538,77.569178,12.974456,77.600285,2025-11-14T10:00:00,2025-11-14T11:00:00,morning,Friday,1.67,17,11.3,52.9,Clear,0,1.0,Good,1.0,False,None,0,218.6,11.12,22.5,46,225,1.58,1.67,2025-11-13T11:04:37.306295
env_0485,Delhi,R000013,28.602021,77.215271,28.645271,77.23587,2025-11-14T09:00:00,2025-11-14T10:00:00,morning,Sunday,1.0,90,16.2,74.6,Clear,0,1.0,Poor,1.15,False,None,0,173.6,8.04,31.6,64,165,1.185,1.15,2025-11-13T11:04:37.306346
env_0486,Pune,R000487,18.538688,73.867961,18.504915,73.905498,2025-11-14T20:00:00,2025-11-14T21:00:00,evening,Thursday,1.63,29,19.0,89.6,Clear,0,1.0,Good,1.0,False,None,0,289.1,13.35,25.6,50,144,1.574,1.63,2025-11-13T11:04:37.306396
env_0487,Pune,R000043,18.513574,73.836686,18.474655,73.847737,2025-11-14T13:00:00,2025-11-14T14:00:00,afternoon,Thursday,0.91,90,30.1,92.4,Clear,0,1.0,Good,1.0,False,None,0,135.9,6.28,27.1,60,220,1.0,0.91,2025-11-13T11:04:37.306444
